@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-R3-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 'Life Ladder' numeric
@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Healthy life expectancy at birth' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0.304316,0.674365,0.623271,0.711255,0.677684,0.072536,0.821386,0.677822,0.264939,no,no
0.79486,0.635634,0.862446,0.830583,0.863925,0.326857,0.748668,0.838704,0.352242,no,no
0.747945,0.648106,0.86703,0.835298,0.724482,0.30591,0.730784,0.845707,0.34813,no,no
0.802972,0.654581,0.856103,0.837655,0.731467,0.24678,0.688841,0.764538,0.293878,no,no
0.848894,0.652826,0.901827,0.840012,0.711364,0.268343,0.724958,0.801896,0.307736,no,no
0.824627,0.663103,0.892224,0.842369,0.7632,0.26956,0.654839,0.776281,0.268784,no,no
0.854383,0.667931,0.906352,0.844726,0.799806,0.251883,0.661305,0.737222,0.297156,no,no
0.798308,0.669562,0.872183,0.847083,0.819559,0.326857,0.619511,0.718639,0.429397,no,no
0.869591,0.672964,0.898671,0.84944,0.735277,0.230371,0.708545,0.774585,0.310252,no,no
0.84595,0.672387,0.882724,0.851797,0.641469,0.210656,0.712078,0.764969,0.306831,no,no
0.781521,0.66514,0.893759,0.854154,0.753933,0.306534,0.776456,0.721126,0.389099,no,no
0.755981,0.658403,0.901349,0.856732,0.764022,0.224974,0.786744,0.755499,0.352731,no,no
0.749764,0.659252,0.891126,0.859311,0.708823,0.152966,0.800841,0.695659,0.36179,no,no
0.728687,0.660837,0.860579,0.861889,0.690083,0.208592,0.767926,0.706398,0.429232,no,no
0.76731,0.661564,0.883855,0.864467,0.795248,0.261501,0.766438,0.741257,0.408962,no,no
0.716635,0.655064,0.793827,0.867045,0.737153,0.268247,0.731558,0.673213,0.492724,no,no
0.701828,0.662122,0.772087,0.869623,0.744119,0.409705,0.741894,0.684922,0.521741,no,no
0.738507,0.666024,0.839903,0.872201,0.794674,0.265277,0.745472,0.712397,0.41495,no,no
0.782381,0.668085,0.827577,0.874779,0.847377,0.292086,0.735858,0.731243,0.370016,no,no
0.380329,0.686118,0.794717,0.855333,0.445892,0.186584,0.99239,0.455999,0.230793,no,no
0.390492,0.69611,0.810214,0.86152,0.417816,0.179558,0.955377,0.474666,0.249026,no,no
0.385016,0.700535,0.832609,0.863583,0.57503,0.099287,0.96277,0.440976,0.302634,no,no
0.436505,0.7027,0.803225,0.865645,0.545604,0.152799,0.952465,0.469234,0.24748,no,no
0.402476,0.702696,0.791588,0.867708,0.495341,0.135116,0.977608,0.507783,0.314505,no,no
0.468585,0.705185,0.866433,0.86977,0.458853,0.266747,0.969792,0.515676,0.245809,no,no
0.531954,0.711705,0.894844,0.871833,0.53974,0.12755,0.955704,0.535072,0.211444,no,no
0.527822,0.717716,0.919239,0.873306,0.623568,0.156571,0.950122,0.518916,0.143061,no,no
0.566314,0.723335,0.939946,0.874779,0.608746,0.172505,0.923555,0.515206,0.170298,no,no
0.566597,0.728818,0.916364,0.876252,0.655371,0.151554,0.967026,0.532176,0.171028,no,no
0.568026,0.736401,0.948442,0.877725,0.784314,0.216145,0.957314,0.564349,0.188391,no,no
0.640645,0.730808,0.906338,0.879199,0.779418,0.314972,0.912831,0.657729,0.222905,no,no
0.614519,0.744098,0.863366,0.880672,0.809758,0.309534,0.902933,0.663933,0.273441,no,no
0.608086,0.759537,0.954444,0.882145,0.677862,0.180901,0.956069,0.571906,0.132772,no,no
0.63944,0.771861,0.930937,0.883618,0.694992,0.20041,0.96264,0.51164,0.175519,no,no
0.37405,0.292819,0.748476,0.629346,0.475688,0.351858,0.804261,0.707575,0.294017,no,no
0.406055,0.294439,0.714727,0.635828,0.4677,0.266847,0.841246,0.610411,0.318336,no,no
0.380721,0.298821,0.656588,0.64231,0.507035,0.227606,0.898583,0.5097,0.355639,no,no
0.40879,0.307207,0.717781,0.655274,0.473366,0.289716,0.772233,0.547357,0.215383,no,no
0.520076,0.312806,0.634033,0.661756,0.655678,0.223832,0.708381,0.566826,0.196186,no,no
0.396834,0.318045,0.679134,0.668238,0.519963,0.257501,0.728937,0.436612,0.348935,no,no
0.30347,0.32231,0.681045,0.67472,0.677728,0.309235,0.769476,0.586373,0.328098,no,no
0.326534,0.324353,0.677153,0.681202,0.636383,0.320937,0.807486,0.603244,0.278052,no,no
0.465689,0.325774,0.628586,0.687684,0.569183,0.327947,0.693536,0.533307,0.444721,no,no
0.434032,0.330413,0.706317,0.693209,0.55013,0.323994,0.722878,0.583511,0.409363,no,no
0.499523,0.335541,0.733138,0.698733,0.509295,0.263608,0.730165,0.568981,0.43593,no,no
0.541132,0.34144,0.575191,0.704258,0.650624,0.311841,0.761752,0.677218,0.418312,no,no
0.513475,0.346039,0.599222,0.709782,0.593552,0.320479,0.732217,0.677376,0.453545,no,no
0.498447,0.344776,0.578944,0.715306,0.689578,0.441838,0.815911,0.603982,0.491661,no,no
0.497834,0.351327,0.565553,0.720831,0.549364,0.388308,0.739349,0.625557,0.450861,no,no
0.472113,0.352304,0.463804,0.73188,0.643521,0.427727,0.648148,0.653574,0.424112,no,no
0.338687,0.190849,0.082617,0.632587,0.041973,0.305245,0.869776,0.335325,0.273432,no,no
0.372594,0.188675,0.128405,0.641721,0.262995,0.30611,0.720411,0.607307,0.130105,no,no
0.359861,0.18986,0.255587,0.659988,0.345581,0.265785,0.677064,0.557442,0.173044,no,no
0.240924,0.19455,0.443221,0.68739,0.268318,0.269958,0.814723,0.628289,0.270736,no,no
0.37016,0.175729,0.337886,0.714202,0.552398,0.301133,0.594265,0.648088,0.450315,no,no
0.339505,0.360997,0.744098,0.750147,0.689662,0.567446,0.837466,0.671196,0.41535,no,no
0.426661,0.373976,0.588723,0.755156,0.780046,0.433165,0.889494,0.671196,0.382082,no,no
0.472106,0.381816,0.515128,0.760165,0.906187,0.365844,0.89992,0.597563,0.406185,no,no
0.419931,0.379505,0.777263,0.765174,0.936655,0.468866,0.98049,0.727229,0.16877,no,no
0.42445,0.386554,0.617745,0.770183,0.940484,0.658739,0.907643,0.685519,0.545514,no,no
0.427441,0.395299,0.641924,0.775192,0.923745,0.724681,0.780693,0.650101,0.362034,no,no
0.388478,0.404421,0.497034,0.7802,0.960916,0.559232,0.901759,0.758547,0.432774,no,no
0.355197,0.413639,0.556393,0.785209,0.941094,0.479307,0.819335,0.696565,0.575015,no,no
0.386192,0.422586,0.612832,0.790218,0.937066,0.551832,0.851572,0.71388,0.641948,no,no
0.427581,0.431342,0.65917,0.795227,0.961872,0.523475,0.833193,0.784173,0.508747,no,no
0.471972,0.440075,0.681947,0.798173,0.963856,0.394386,0.849317,0.757347,0.507296,no,no
0.490462,0.448942,0.707231,0.80112,0.971722,0.405572,0.828861,0.695266,0.523511,no,no
0.570015,0.458671,0.746105,0.804066,0.964495,0.354944,0.747577,0.77261,0.533259,no,no
0.551677,0.467915,0.699433,0.807012,0.962506,0.333204,0.836689,0.744738,0.493444,no,no
0.459464,0.460913,0.653653,0.809959,0.970798,0.372197,0.873194,0.839909,0.49387,no,no
0.485906,0.463867,0.638287,0.812905,0.973464,0.338297,0.853469,0.823415,0.496215,no,no
0.440659,0.47031,0.73161,0.815851,0.94856,0.471873,0.86964,0.81861,0.490545,no,no
0.436364,0.477347,0.67103,0.818798,0.96765,0.394091,0.805792,0.715907,0.501026,no,no
0.381408,0.416858,0.607782,0.605775,0.561679,0.307055,0.919618,0.580578,0.302542,no,no
0.45545,0.419226,0.644395,0.612257,0.549076,0.286244,0.92308,0.639853,0.266774,no,no
0.446821,0.419179,0.617155,0.618739,0.465011,0.250543,0.959631,0.615902,0.369457,no,no
0.513552,0.418691,0.65928,0.625221,0.620615,0.300602,0.939004,0.586053,0.268688,no,no
0.485775,0.418701,0.698729,0.631703,0.745061,0.319385,0.885497,0.588634,0.307226,no,no
0.467909,0.419502,0.671529,0.638185,0.777396,0.289928,0.880115,0.608542,0.303833,no,no
0.439821,0.422278,0.677911,0.644667,0.710503,0.286873,0.910084,0.621191,0.324371,no,no
0.443739,0.42563,0.700776,0.651149,0.747513,0.288907,0.877628,0.653951,0.298241,no,no
0.439198,0.429739,0.723937,0.657631,0.748265,0.249744,0.865595,0.603665,0.214364,no,no
0.557566,0.433585,0.550759,0.664113,0.744015,0.366141,0.878463,0.631229,0.424044,no,no
0.524657,0.435933,0.567867,0.674057,0.639742,0.315624,0.890488,0.646722,0.457273,no,no
0.562922,0.436984,0.614363,0.684001,0.711667,0.291773,0.852659,0.64333,0.474006,no,no
0.589146,0.438798,0.590953,0.693945,0.776882,0.353551,0.895753,0.639674,0.438859,no,no
0.542542,0.439841,0.635925,0.703889,0.638412,0.312215,0.824797,0.60665,0.391826,no,no
0.587712,0.435853,0.647889,0.713833,0.589539,0.366917,0.845204,0.634878,0.488447,no,no
0.546403,0.437396,0.614811,0.723777,0.643435,0.298688,0.858072,0.614648,0.424179,no,no
0.509247,0.43883,0.528096,0.733721,0.589535,0.34829,0.858713,0.577371,0.449453,no,no
0.543894,0.440879,0.642392,0.743665,0.674926,0.30022,0.864778,0.580989,0.438839,no,no
0.910817,0.842526,0.966025,0.939599,0.963176,0.563738,0.493085,0.857688,0.242085,no,no
0.920272,0.846867,0.765554,0.941367,0.927549,0.561405,0.390696,0.897816,0.279927,no,no
0.920843,0.846731,0.935932,0.942251,0.922229,0.573057,0.352703,0.884543,0.192068,no,no
0.921173,0.840045,0.941381,0.943135,0.907356,0.558279,0.398094,0.871753,0.265169,no,no
0.945294,0.843185,0.955768,0.944019,0.932315,0.5431,0.398133,0.868676,0.241819,no,no
0.912005,0.846631,0.913487,0.944903,0.954745,0.56494,0.419579,0.885502,0.265323,no,no
0.910386,0.847705,0.948342,0.945787,0.911192,0.600413,0.453975,0.846718,0.235739,no,no
0.936901,0.849731,0.93268,0.946671,0.908619,0.625078,0.391358,0.882287,0.28964,no,no
0.893928,0.852697,0.908438,0.947555,0.938854,0.581007,0.428802,0.868166,0.282809,no,no
0.910034,0.852552,0.936405,0.948438,0.929039,0.564612,0.41342,0.869622,0.327317,no,no
0.88511,0.852331,0.917074,0.949175,0.903876,0.524522,0.369054,0.835644,0.24875,no,no
0.910345,0.85525,0.9294,0.949912,0.947108,0.478172,0.344736,0.880476,0.217486,no,no
0.874817,0.857408,0.91487,0.950648,0.947951,0.422992,0.354974,0.842448,0.284088,no,no
0.864959,0.858115,0.918275,0.951385,0.902689,0.428129,0.42321,0.85403,0.324991,no,no
0.852467,0.847899,0.925266,0.952121,0.870143,0.367984,0.420656,0.794095,0.360112,no,no
0.839781,0.854916,0.919293,0.952858,0.885122,0.508486,0.367894,0.828637,0.31116,no,no
0.83659,0.857383,0.923278,0.953595,0.805895,0.538619,0.429081,0.76713,0.328069,no,no
0.825202,0.856671,0.8882,0.954331,0.817564,0.515418,0.456426,0.776837,0.355265,no,no
0.427278,0.230782,0.400565,0.51208,0.574162,0.40292,0.787839,0.55065,0.397616,no,no
0.339379,0.244605,0.336066,0.527107,0.609941,0.291608,0.854549,0.424335,0.279758,no,no
0.355695,0.248795,0.20968,0.532116,0.728939,0.311509,0.843075,0.458332,0.312683,no,no
0.209537,0.192007,0.081629,0.560253,0.52288,0.358883,0.868995,0.527741,0.661782,no,no
0.32572,0.196167,0.120365,0.568356,0.550884,0.397933,0.901158,0.600709,0.830741,no,no
0.319626,0.299645,0.653503,0.594579,0.102831,0.348112,0.976582,0.556664,0.289442,no,no
0.424488,0.299372,0.330292,0.600177,0.087611,0.31032,0.884328,0.594055,0.26127,no,no
0.497383,0.298658,0.451331,0.605775,0.394132,0.381718,0.958102,0.553966,0.229551,no,no
0.349999,0.299654,0.54997,0.611373,0.228662,0.342199,0.945052,0.599697,0.222416,no,no
0.365349,0.314777,0.665892,0.616971,0.365068,0.34557,0.867509,0.541081,0.328862,no,no
0.461913,0.309229,0.778035,0.622569,0.412177,0.351147,0.887254,0.567206,0.331927,no,no
0.408406,0.317397,0.585738,0.628167,0.442089,0.289006,0.895789,0.453162,0.374703,no,no
0.33044,0.320627,0.640114,0.633766,0.343397,0.278153,0.893148,0.36673,0.372174,no,no
0.323393,0.325673,0.66504,0.639364,0.447225,0.254845,0.892053,0.489323,0.395257,no,no
0.451403,0.324934,0.688996,0.644962,0.325099,0.294473,0.900181,0.587096,0.443354,no,no
0.407868,0.309308,0.511098,0.650486,0.392298,0.372178,0.827559,0.545822,0.618844,no,no
0.486469,0.298967,0.5696,0.656011,0.510715,0.329853,0.79866,0.575322,0.732502,no,no
0.475692,0.297289,0.459787,0.661535,0.557625,0.345845,0.767533,0.501779,0.741493,no,no
0.440736,0.297128,0.543039,0.66706,0.408183,0.375663,0.840738,0.53544,0.606774,no,no
0.462382,0.280786,0.647395,0.683633,0.596106,0.536637,0.812408,0.580822,0.669701,no,no
0.484266,0.280844,0.501011,0.689157,0.472682,0.459622,0.759251,0.514524,0.617139,no,no
0.709679,0.706339,0.800033,0.899529,0.681737,0.48188,0.631205,0.813862,0.426017,no,no
0.655518,0.712939,0.772472,0.90218,0.572886,0.554325,0.725122,0.751409,0.417342,no,no
0.6691,0.71736,0.758163,0.904832,0.544211,0.400057,0.744105,0.748559,0.397146,no,no
0.773624,0.713862,0.794815,0.907484,0.684805,0.462639,0.737295,0.818876,0.349205,no,no
0.794695,0.721469,0.828239,0.910136,0.737328,0.422779,0.703135,0.823971,0.349568,no,no
0.778469,0.729676,0.778344,0.912787,0.624188,0.426369,0.756855,0.821221,0.376519,no,no
0.789273,0.737806,0.825974,0.915439,0.667625,0.506207,0.787825,0.790766,0.329427,no,no
0.810204,0.74153,0.835418,0.918091,0.671954,0.400473,0.744619,0.868104,0.325989,no,no
0.825652,0.742782,0.834295,0.920743,0.667249,0.527836,0.762912,0.881385,0.310952,no,no
0.779421,0.744571,0.788966,0.923394,0.714225,0.357839,0.818829,0.81349,0.40204,no,no
0.786294,0.745463,0.807732,0.925604,0.560182,0.417236,0.867995,0.869645,0.32211,no,no
0.747863,0.745116,0.858386,0.927814,0.742281,0.299341,0.844645,0.831494,0.334975,no,no
0.765095,0.748558,0.871881,0.930024,0.740186,0.2614,0.823877,0.818195,0.310497,no,no
0.69178,0.746849,0.844266,0.932233,0.569281,0.22061,0.870491,0.797042,0.409272,no,no
0.722709,0.734322,0.869678,0.934443,0.730743,0.351415,0.819153,0.814529,0.407318,no,no
0.765007,0.750754,0.873693,0.936653,0.759852,0.27704,0.868446,0.789263,0.222145,no,no
0.761975,0.753755,0.867504,0.938863,0.746733,0.313646,0.802886,0.846207,0.273068,no,no
0.734461,0.752689,0.851193,0.941072,0.775142,0.300905,0.8446,0.850954,0.290027,no,no
0.486701,0.515447,0.683409,0.868297,0.689662,0.326857,0.747577,0.679399,0.139653,no,no
0.531578,0.536236,0.767508,0.872127,0.689662,0.151917,0.747577,0.688366,0.122017,no,no
0.529119,0.550386,0.68509,0.875958,0.825459,0.232511,0.747577,0.746767,0.103282,no,no
0.470948,0.564186,0.750622,0.879788,0.717213,0.167037,0.747577,0.696438,0.1269,no,no
0.500391,0.579839,0.710732,0.883618,0.761673,0.19315,0.747577,0.680027,0.121191,no,no
0.557454,0.593785,0.736312,0.887448,0.787263,0.142103,0.747577,0.753751,0.081637,no,no
0.566019,0.604993,0.737165,0.891279,0.766246,0.143855,0.747577,0.7241,0.122161,no,no
0.587714,0.616073,0.724094,0.895109,0.761581,0.16984,0.747577,0.7638,0.09564,no,no
0.580965,0.626698,0.78004,0.898939,0.689662,0.113132,0.747577,0.753337,0.046282,no,no
0.597033,0.636818,0.744957,0.90277,0.689662,0.086542,0.747577,0.69241,0.142442,no,no
0.600161,0.64666,0.676417,0.904611,0.689662,0.102823,0.747577,0.715723,0.10113,no,no
0.566634,0.656598,0.716371,0.906453,0.857889,0.153542,0.747577,0.713465,0.211091,no,no
0.571439,0.666461,0.736884,0.908294,0.881354,0.16924,0.747577,0.770104,0.17191,no,no
0.573322,0.675284,0.782108,0.910136,0.923605,0.155346,0.747577,0.825004,0.102556,no,no
0.666373,0.678497,0.764191,0.911977,0.875733,0.222148,0.747577,0.686923,0.260803,no,no
0.679997,0.691541,0.82699,0.913819,0.854108,0.345653,0.747577,0.736375,0.252281,no,no
0.721837,0.704859,0.749237,0.917501,0.746591,0.296382,0.747577,0.750814,0.205214,no,no
0.704053,0.609966,0.898501,0.87802,0.761499,0.306979,0.814946,0.846898,0.390529,no,no
0.720894,0.618554,0.876652,0.881261,0.736665,0.282523,0.869721,0.845094,0.32862,no,no
0.725344,0.621909,0.858684,0.884502,0.748844,0.281146,0.767897,0.835641,0.360898,no,no
0.740662,0.621912,0.866403,0.887743,0.69866,0.268685,0.845864,0.862058,0.306173,no,no
0.760923,0.627229,0.875711,0.890984,0.776639,0.273761,0.822007,0.86944,0.292549,no,no
0.769211,0.636375,0.890405,0.894225,0.769751,0.250777,0.856544,0.859807,0.326801,no,no
0.75599,0.640926,0.903875,0.897466,0.792159,0.312516,0.878803,0.921902,0.339253,no,no
0.790375,0.647458,0.885967,0.900707,0.809738,0.253435,0.910267,0.902423,0.314185,no,no
0.76696,0.653075,0.894694,0.903948,0.756914,0.234652,0.898078,0.916541,0.314093,no,no
0.757874,0.65628,0.871637,0.907189,0.743314,0.225057,0.851936,0.886201,0.336145,no,no
0.735039,0.657902,0.861099,0.909767,0.801537,0.224646,0.909583,0.839482,0.34009,no,no
0.723704,0.657639,0.897127,0.912345,0.804957,0.169995,0.885813,0.867562,0.348269,no,no
0.697904,0.658674,0.846701,0.914923,0.822412,0.178559,0.86451,0.845256,0.350384,no,no
0.752342,0.660798,0.84882,0.917501,0.783747,0.156186,0.863271,0.868019,0.384447,no,no
0.657187,0.646163,0.749306,0.92008,0.808434,0.239568,0.815087,0.822558,0.413959,no,no
0.594967,0.661299,0.743767,0.922658,0.721871,0.263866,0.839734,0.812789,0.427103,no,no
0.684279,0.67193,0.854577,0.925236,0.754261,0.168867,0.872759,0.827101,0.358231,no,no
0.686163,0.673268,0.796957,0.927814,0.78635,0.189663,0.880759,0.816258,0.325929,no,no
0.325744,0.402005,0.528515,0.737183,0.369339,0.24776,0.84689,0.634598,0.136014,no,no
0.375638,0.404646,0.649596,0.740719,0.39686,0.323458,0.744647,0.688635,0.153109,no,no
0.37954,0.407803,0.650242,0.744255,0.358543,0.24607,0.734444,0.628974,0.145671,no,no
0.396928,0.409399,0.646797,0.74779,0.403949,0.20169,0.649536,0.620498,0.207616,no,no
0.399478,0.418514,0.517813,0.766131,0.438488,0.399408,0.800103,0.723059,0.409674,no,no
0.493843,0.418308,0.531922,0.76871,0.409526,0.391573,0.766851,0.690047,0.407534,no,no
0.336012,0.416074,0.3209,0.776444,0.333281,0.309209,0.735291,0.601131,0.43227,no,no
0.342372,0.417622,0.335083,0.779022,0.295834,0.330804,0.705563,0.505397,0.517718,no,no
0.376766,0.465617,0.430172,0.670595,0.392991,0.206123,0.747577,0.601804,0.345826,no,no
0.47918,0.4839,0.538646,0.68739,0.682418,0.194477,0.841192,0.599428,0.329884,no,no
0.391541,0.494807,0.519167,0.692988,0.71902,0.188232,0.806322,0.521674,0.385696,no,no
0.396826,0.48973,0.595049,0.698586,0.657326,0.22355,0.755767,0.596083,0.335553,no,no
0.411826,0.496415,0.602953,0.704184,0.572533,0.192182,0.81556,0.537584,0.510559,no,no
0.506045,0.486652,0.545257,0.709782,0.821628,0.20267,0.850311,0.534045,0.286135,no,no
0.421247,0.46421,0.510102,0.71457,0.736719,0.239478,0.796546,0.577741,0.355277,no,no
0.534714,0.453033,0.562783,0.719358,0.725987,0.184627,0.767432,0.559984,0.480666,no,no
0.624689,0.44113,0.516918,0.724146,0.6215,0.225815,0.741313,0.557005,0.58681,no,no
0.583489,0.437159,0.522378,0.728933,0.605318,0.269582,0.744023,0.589749,0.518296,no,no
0.563677,0.422889,0.48516,0.733721,0.703452,0.303415,0.730529,0.557975,0.565952,no,no
0.540137,0.415503,0.447138,0.738509,0.672977,0.304992,0.735733,0.55154,0.543085,no,no
0.671397,0.414293,0.550801,0.743297,0.620172,0.35047,0.764237,0.572915,0.633826,no,no
0.545064,0.416222,0.438017,0.748085,0.626417,0.277942,0.748722,0.576424,0.524932,no,no
0.401115,0.190716,0.665032,0.628757,0.433606,0.302955,0.832012,0.437828,0.321435,no,no
0.48024,0.201965,0.679372,0.643489,0.532197,0.299728,0.866276,0.547308,0.202002,no,no
0.498386,0.207641,0.713094,0.650854,0.434661,0.290843,0.814499,0.634659,0.236253,no,no
0.477347,0.215337,0.792536,0.65822,0.33307,0.335822,0.925866,0.534565,0.167817,no,no
0.465002,0.224449,0.782569,0.665586,0.433093,0.333016,0.821112,0.483162,0.356834,no,no
0.389077,0.229812,0.710051,0.672952,0.456432,0.27843,0.8767,0.509102,0.351068,no,no
0.480977,0.228032,0.837723,0.679213,0.540465,0.300876,0.885794,0.612097,0.22461,no,no
0.449676,0.228383,0.581552,0.685474,0.628819,0.390283,0.816372,0.513355,0.517044,no,no
0.285845,0.244858,0.560993,0.71678,0.575787,0.404116,0.84428,0.545617,0.608965,no,no
0.311996,0.251939,0.453228,0.723041,0.606442,0.473381,0.846001,0.52057,0.66674,no,no
0.86101,0.663542,0.933601,0.911019,0.864234,0.376465,0.804073,0.903061,0.245737,no,no
0.912907,0.6741,0.90823,0.913377,0.9175,0.412565,0.827418,0.918101,0.253023,no,no
0.826608,0.679377,0.905702,0.915734,0.903324,0.410466,0.82326,0.935818,0.241553,no,no
0.940038,0.675754,0.884654,0.918091,0.869045,0.381184,0.79251,0.938134,0.215947,no,no
0.889,0.682153,0.904888,0.920448,0.862397,0.36377,0.767225,0.919036,0.222728,no,no
0.882742,0.687144,0.874467,0.922805,0.921953,0.286287,0.845274,0.872197,0.299891,no,no
0.889178,0.692939,0.887849,0.925162,0.925663,0.362117,0.800676,0.933542,0.289924,no,no
0.872221,0.695071,0.887668,0.927519,0.88466,0.335254,0.820254,0.894038,0.314239,no,no
0.885443,0.698951,0.903663,0.929876,0.922748,0.327073,0.794069,0.877149,0.332542,no,no
0.827102,0.703083,0.856321,0.932233,0.896612,0.260913,0.765993,0.896526,0.327575,no,no
0.868899,0.708129,0.885866,0.932233,0.851752,0.286529,0.786184,0.923977,0.319505,no,no
0.882192,0.713163,0.913524,0.932233,0.934521,0.244156,0.74588,0.868089,0.309885,no,no
0.869709,0.715842,0.853159,0.932233,0.942805,0.214548,0.786965,0.883648,0.390976,no,no
0.848417,0.71832,0.892948,0.932233,0.92291,0.176704,0.844266,0.869,0.354731,no,no
0.750587,0.709988,0.798263,0.932233,0.873456,0.193473,0.777327,0.8231,0.429059,no,no
0.760973,0.721198,0.853396,0.932233,0.869826,0.29911,0.787518,0.844574,0.378069,no,no
0.860148,0.727207,0.887061,0.932233,0.900708,0.279415,0.75454,0.8715,0.304202,no,no
0.905774,0.730895,0.851446,0.932233,0.931566,0.26259,0.771814,0.890359,0.320104,no,no
0.67377,0.755737,0.897881,0.887154,0.573283,0.231854,0.948314,0.526213,0.409016,no,no
0.616245,0.747009,0.833124,0.890689,0.424055,0.059555,0.973477,0.537085,0.304627,no,no
0.640326,0.745376,0.748458,0.892457,0.444024,0.091691,0.988886,0.531667,0.283266,no,no
0.609128,0.745796,0.739694,0.894225,0.381345,0.129497,0.993146,0.529263,0.305929,no,no
0.704452,0.742456,0.721356,0.895993,0.414346,0.086567,0.93733,0.557354,0.302811,no,no
0.683351,0.742261,0.689009,0.897761,0.526372,0.123434,0.950198,0.532418,0.324825,no,no
0.608434,0.742224,0.549949,0.899529,0.383916,0.446988,0.93087,0.519144,0.326698,no,no
0.582423,0.747615,0.711537,0.901296,0.61466,0.226967,0.857891,0.555089,0.339763,no,no
0.613804,0.754439,0.751015,0.903874,0.586185,0.257571,0.89535,0.553534,0.408142,no,no
0.602864,0.761849,0.714101,0.906453,0.644122,0.219139,0.903261,0.623486,0.375895,no,no
0.631525,0.767794,0.897861,0.909031,0.611136,0.174399,0.938963,0.473257,0.333904,no,no
0.644804,0.774166,0.93235,0.911609,0.675142,0.18688,0.945509,0.461076,0.299778,no,no
0.775747,0.760281,0.915126,0.914187,0.803772,0.258064,0.97644,0.713099,0.326239,no,no
0.742916,0.787184,0.908313,0.916765,0.810617,0.327662,0.947657,0.654552,0.307887,no,no
0.637821,0.798219,0.898095,0.919343,0.482489,0.121866,0.88588,0.559481,0.296078,no,no
0.694174,0.802581,0.896264,0.921921,0.455715,0.129126,0.817727,0.611536,0.237414,no,no
0.613951,0.629864,0.97662,0.90277,0.070232,0.326857,0.747577,0.592168,0.311753,no,no
0.735669,0.819775,0.856226,0.934591,0.803037,0.338374,0.714362,0.745447,0.274141,no,no
0.824055,0.818464,0.768672,0.941662,0.721768,0.373159,0.808188,0.694514,0.39651,no,no
0.757722,0.817883,0.782355,0.944019,0.696364,0.390508,0.841944,0.738537,0.342475,no,no
0.802702,0.81441,0.810718,0.946376,0.683292,0.493574,0.849591,0.714495,0.304835,no,no
0.727142,0.806226,0.709974,0.948733,0.655759,0.415078,0.88125,0.721157,0.459749,no,no
0.617081,0.795522,0.679485,0.95109,0.565438,0.418845,0.877684,0.678225,0.542768,no,no
0.645009,0.794398,0.713924,0.953447,0.643123,0.378262,0.878661,0.684822,0.505644,no,no
0.617112,0.800791,0.713108,0.955804,0.528136,0.430178,0.904564,0.682639,0.483023,no,no
0.669868,0.810399,0.735347,0.958751,0.697498,0.29166,0.909674,0.641638,0.407826,no,no
0.709561,0.817953,0.777807,0.961697,0.770759,0.361441,0.860698,0.696536,0.350211,no,no
0.74138,0.824904,0.786899,0.964643,0.747696,0.297359,0.857671,0.686962,0.346198,no,no
0.72066,0.831451,0.721699,0.96759,0.676143,0.309905,0.875557,0.687574,0.333661,no,no
0.738912,0.822336,0.760535,0.970536,0.706167,0.243843,0.823807,0.698098,0.322883,no,no
0.740306,0.831275,0.826134,0.973483,0.646523,0.289978,0.88733,0.655931,0.308669,no,no
0.680278,0.838618,0.778962,0.976429,0.621113,0.333997,0.898798,0.681765,0.344554,no,no
0.710829,0.629864,0.756941,0.979375,0.662603,0.326857,0.848701,0.713249,0.344336,no,no
